Key;Country Relation;Country Relation Vice Versa;Origin Country;Destination Country;GDP WB origin;GDP WB Destination;Lat Origin;Lon Origin;Lat Destination;Lon Destination;Distance
DE_PT-2000;DE_PT;PT_DE;DE;PT;4319286;257391;51165691;10451526;39399872;-8224454;2000
DE_PT-2250;DE_PT;PT_DE;DE;PT;4319286;257391;51165691;10451526;39399872;-8224454;2250
DE_PT-2500;DE_PT;PT_DE;DE;PT;4319286;257391;51165691;10451526;39399872;-8224454;2500
DE_PT-2750;DE_PT;PT_DE;DE;PT;4319286;257391;51165691;10451526;39399872;-8224454;2750
DE_PT-3000;DE_PT;PT_DE;DE;PT;4319286;257391;51165691;10451526;39399872;-8224454;3000
DE_PT-3250;DE_PT;PT_DE;DE;PT;4319286;257391;51165691;10451526;39399872;-8224454;3250
DE_PT-3500;DE_PT;PT_DE;DE;PT;4319286;257391;51165691;10451526;39399872;-8224454;3500
DE_RO-40;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;40
DE_RO-75;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;75
DE_RO-100;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;100
DE_RO-150;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;150
DE_RO-200;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;200
DE_RO-250;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;250
DE_RO-300;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;300
DE_RO-350;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;350
DE_RO-400;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;400
DE_RO-500;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;500
DE_RO-600;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;600
DE_RO-700;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;700
DE_RO-800;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;800
DE_RO-900;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;900
DE_RO-1000;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;1000
DE_RO-1250;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;1250
DE_RO-1500;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;1500
DE_RO-1750;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;1750
DE_RO-2000;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;2000
DE_RO-2250;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;2250
DE_RO-2500;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;2500
DE_RO-2750;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;2750
DE_RO-3000;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;3000
DE_RO-3250;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;3250
DE_RO-3500;DE_RO;RO_DE;DE;RO;4319286;289130;51165691;10451526;45943161;2496676;3500
DE_SE-40;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;40
DE_SE-75;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;75
DE_SE-100;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;100
DE_SE-150;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;150
DE_SE-200;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;200
DE_SE-250;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;250
DE_SE-300;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;300
DE_SE-350;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;350
DE_SE-400;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;400
DE_SE-500;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;500
DE_SE-600;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;600
DE_SE-700;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;700
DE_SE-800;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;800
DE_SE-900;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;900
DE_SE-1000;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;1000
DE_SE-1250;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;1250
DE_SE-1500;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;1500
DE_SE-1750;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;1750
DE_SE-2000;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;2000
DE_SE-2250;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;2250
DE_SE-2500;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;2500
DE_SE-2750;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;2750
DE_SE-3000;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;3000
DE_SE-3250;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;3250
DE_SE-3500;DE_SE;SE_DE;DE;SE;4319286;625948;51165691;10451526;60128161;18643501;3500
DE_SI-40;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;40
DE_SI-75;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;75
DE_SI-100;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;100
DE_SI-150;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;150
DE_SI-200;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;200
DE_SI-250;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;250
DE_SI-300;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;300
DE_SI-350;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;350
DE_SI-400;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;400
DE_SI-500;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;500
DE_SI-600;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;600
DE_SI-700;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;700
DE_SI-800;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;800
DE_SI-900;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;900
DE_SI-1000;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;1000
DE_SI-1250;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;1250
DE_SI-1500;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;1500
DE_SI-1750;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;1750
DE_SI-2000;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;2000
DE_SI-2250;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;2250
DE_SI-2500;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;2500
DE_SI-2750;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;2750
DE_SI-3000;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;3000
DE_SI-3250;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;3250
DE_SI-3500;DE_SI;SI_DE;DE;SI;4319286;59132;51165691;10451526;46151241;14995463;3500
DE_SK-40;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;40
DE_SK-75;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;75
DE_SK-100;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;100
DE_SK-150;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;150
DE_SK-200;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;200
DE_SK-250;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;250
DE_SK-300;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;300
DE_SK-350;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;350
DE_SK-400;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;400
DE_SK-500;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;500
DE_SK-600;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;600
DE_SK-700;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;700
DE_SK-800;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;800
DE_SK-900;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;900
DE_SK-1000;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;1000
DE_SK-1250;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;1250
DE_SK-1500;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;1500
DE_SK-1750;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;1750
DE_SK-2000;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;2000
DE_SK-2250;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;2250
DE_SK-2500;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;2500
DE_SK-2750;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;2750
DE_SK-3000;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;3000
DE_SK-3250;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;3250
DE_SK-3500;DE_SK;SK_DE;DE;SK;4319286;117664;51165691;10451526;48669026;19699024;3500
DK_AT-40;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;40
DK_AT-75;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;75
DK_AT-100;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;100
DK_AT-150;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;150
DK_AT-200;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;200
DK_AT-250;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;250
DK_AT-300;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;300
DK_AT-350;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;350
DK_AT-400;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;400
DK_AT-500;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;500
DK_AT-600;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;600
DK_AT-700;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;700
DK_AT-800;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;800
DK_AT-900;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;900
DK_AT-1000;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;1000
DK_AT-1250;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;1250
DK_AT-1500;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;1500
DK_AT-1750;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;1750
DK_AT-2000;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;2000
DK_AT-2250;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;2250
DK_AT-2500;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;2500
DK_AT-2750;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;2750
DK_AT-3000;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;3000
DK_AT-3250;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;3250
DK_AT-3500;DK_AT;AT_DK;DK;AT;392570;481796;5626392;9501785;47516231;14550072;3500
DK_BE-40;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;40
DK_BE-75;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;75
DK_BE-100;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;100
DK_BE-150;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;150
DK_BE-200;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;200
DK_BE-250;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;250
DK_BE-300;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;300
DK_BE-350;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;350
DK_BE-400;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;400
DK_BE-500;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;500
DK_BE-600;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;600
DK_BE-700;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;700
DK_BE-800;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;800
DK_BE-900;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;900
DK_BE-1000;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;1000
DK_BE-1250;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;1250
DK_BE-1500;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;1500
DK_BE-1750;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;1750
DK_BE-2000;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;2000
DK_BE-2250;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;2250
DK_BE-2500;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;2500
DK_BE-2750;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;2750
DK_BE-3000;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;3000
DK_BE-3250;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;3250
DK_BE-3500;DK_BE;BE_DK;DK;BE;392570;578996;5626392;9501785;50503887;4469936;3500
DK_BG-40;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;40
DK_BG-75;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;75
DK_BG-100;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;100
DK_BG-150;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;150
DK_BG-200;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;200
DK_BG-250;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;250
DK_BG-300;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;300
DK_BG-350;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;350
DK_BG-400;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;400
DK_BG-500;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;500
DK_BG-600;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;600
DK_BG-700;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;700
DK_BG-800;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;800
DK_BG-900;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;900
DK_BG-1000;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;1000
DK_BG-1250;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;1250
DK_BG-1500;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;1500
DK_BG-1750;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;1750
DK_BG-2000;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;2000
DK_BG-2250;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;2250
DK_BG-2500;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;2500
DK_BG-2750;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;2750
DK_BG-3000;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;3000
DK_BG-3250;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;3250
DK_BG-3500;DK_BG;BG_DK;DK;BG;392570;77782;5626392;9501785;42733883;2548583;3500
DK_CH-40;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;40
DK_CH-75;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;75
DK_CH-100;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;100
DK_CH-150;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;150
DK_CH-200;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;200
DK_CH-250;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;250
DK_CH-300;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;300
DK_CH-350;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;350
DK_CH-400;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;400
DK_CH-500;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;500
DK_CH-600;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;600
DK_CH-700;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;700
DK_CH-800;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;800
DK_CH-900;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;900
DK_CH-1000;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;1000
DK_CH-1250;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;1250
DK_CH-1500;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;1500
DK_CH-1750;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;1750
DK_CH-2000;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;2000
DK_CH-2250;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;2250
DK_CH-2500;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;2500
DK_CH-2750;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;2750
DK_CH-3000;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;3000
DK_CH-3250;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;3250
DK_CH-3500;DK_CH;CH_DK;DK;CH;392570;824734;5626392;9501785;46818188;8227512;3500
DK_CZ-40;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;40
DK_CZ-75;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;75
DK_CZ-100;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;100
DK_CZ-150;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;150
DK_CZ-200;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;200
DK_CZ-250;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;250
DK_CZ-300;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;300
DK_CZ-350;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;350
DK_CZ-400;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;400
DK_CZ-500;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;500
DK_CZ-600;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;600
DK_CZ-700;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;700
DK_CZ-800;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;800
DK_CZ-900;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;900
DK_CZ-1000;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;1000
DK_CZ-1250;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;1250
DK_CZ-1500;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;1500
DK_CZ-1750;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;1750
DK_CZ-2000;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;2000
DK_CZ-2250;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;2250
DK_CZ-2500;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;2500
DK_CZ-2750;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;2750
DK_CZ-3000;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;3000
DK_CZ-3250;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;3250
DK_CZ-3500;DK_CZ;CZ_DK;DK;CZ;392570;276109;5626392;9501785;49817492;15472962;3500
DK_DE-40;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;40
DK_DE-75;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;75
DK_DE-100;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;100
DK_DE-150;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;150
DK_DE-200;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;200
DK_DE-250;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;250
DK_DE-300;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;300
DK_DE-350;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;350
DK_DE-400;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;400
DK_DE-500;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;500
DK_DE-600;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;600
DK_DE-700;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;700
DK_DE-800;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;800
DK_DE-900;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;900
DK_DE-1000;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;1000
DK_DE-1250;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;1250
DK_DE-1500;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;1500
DK_DE-1750;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;1750
DK_DE-2000;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;2000
DK_DE-2250;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;2250
DK_DE-2500;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;2500
DK_DE-2750;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;2750
DK_DE-3000;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;3000
DK_DE-3250;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;3250
DK_DE-3500;DK_DE;DE_DK;DK;DE;392570;4319286;5626392;9501785;51165691;10451526;3500
DK_DK-40;DK_DK;DK_DK;DK;DK;392570;392570;5626392;9501785;5626392;9501785;40
DK_DK-75;DK_DK;DK_DK;DK;DK;392570;392570;5626392;9501785;5626392;9501785;75
DK_DK-100;DK_DK;DK_DK;DK;DK;392570;392570;5626392;9501785;5626392;9501785;100
DK_DK-150;DK_DK;DK_DK;DK;DK;392570;392570;5626392;9501785;5626392;9501785;150
DK_DK-200;DK_DK;DK_DK;DK;DK;392570;392570;5626392;9501785;5626392;9501785;200
DK_DK-250;DK_DK;DK_DK;DK;DK;392570;392570;5626392;9501785;5626392;9501785;250
DK_DK-300;DK_DK;DK_DK;DK;DK;392570;392570;5626392;9501785;5626392;9501785;300
DK_DK-350;DK_DK;DK_DK;DK;DK;392570;392570;5626392;9501785;5626392;9501785;350
DK_DK-400;DK_DK;DK_DK;DK;DK;392570;392570;5626392;9501785;5626392;9501785;400
DK_DK-500;DK_DK;DK_DK;DK;DK;392570;392570;5626392;9501785;5626392;9501785;500
DK_DK-600;DK_DK;DK_DK;DK;DK;392570;392570;5626392;9501785;5626392;9501785;600
